at,userName,response,score,label
2023-05-11 10:10:29,Reinhart Suhanda,Sekarang tokopedia ada biaya jasa aplikasi jadi malas mau belanja online karena jatohnya mahal juga ada biaya tambahan ini itu. Dulu masih fine dg biaya layanan tapi sekarang ditambah biaya jasa aplikasi jadi berat. Semoga ada perbaikan kedepannya dg tidak memberatkan pelanggan agar bisa bersaing dg ecommerce lain.,3,Netral
2023-05-11 08:50:24,resti nisa,"Parah sih makin kesini makin ditambahin biaya lagi, sekali CO harus nambah 3k, udah free ongkirnya gak bisa dipake buat sekali CO beberapa toko.",1,Negatif
2023-05-10 23:36:50,Muhamad Afan Yulian,Skrg ada biaya tambahan (jasa layanan & jasa aplikasi) hadehh mau murah jd mahal... Klw buat sy yg kaum pengikut ajaran *Mendang Mending.. y jd mikir 2x,3,Netral
2023-05-10 21:15:36,Riza Ibnu Fajar,"Alhamdulillah.. Setelah sekian lama bersama tokopedia yg tidak pernah mengecewakan,akhirnya saya tergugah hatinya untuk berakhir bertransaksi dengan tokopedia.. Karna bnyak biaya yg membengkak.. Dan skrang saya buka hati untuk shopee.. Yg banyak pilihannya dan biayanya lebih murah Terima kasih tokopedia Dan selamat datang shopee 🤗🤗",1,Negatif
2023-05-10 17:28:23,Euis Sunarsih,"makin kesini makin dikit promo nya :( kalo pake voucher diskon / cashback ga gratis ongkir :( biaya jasa aplikasi nya 2k / transaksi, kemahalan",2,Negatif
2023-05-10 14:06:24,Dessy Wulandari Eka Putri,Zonk. Aplikasi nya ok tapi saya yang belum pernah transaksi token listrik ketika transaksi pertama tidak bisa menggunakan promo yg ada (katanya sudah pernah dipakai).Biaya penangganan 1000 dan biaya jasa tapi pelayanan zonk . Cashback yg jarang ada dan seringnya ketika ada cashback tidak masuk ketika transaksi selesai (ngapain bilang ada cashback kalo ternyata zonk). Harusnya bisa ada review untuk jasa ekspedisi (bukan cuma toko dan barang) . Buruk sekali tidak berkembang malah mundur mutunya,1,Negatif
2023-05-10 13:09:07,wan efendi,"aplikasi yang sangat membantu, hanya saja ongkir yang tidak selalu mendapatkan yang murah. & tolong jika bisa, aplikasinya bisa / dapat di pindahkan ke Kartu SD, agar untuk HP yang RAM 2 / RAM 3 bisa lebih leluasa tanpa kendala lambat saat menggunankan aplikasi ini. trims. 🙏🙏🙏",3,Netral
2023-05-10 09:57:44,Rio Adi Putra,"Ini Tokopedia udah ngikutin gojek ada biaya aplikasi, biaya layanan, kalo dikali sama orang di seluruh Indonesia yang pesen udah berapa tuh keuntungan nya",1,Negatif
2023-05-10 09:45:47,Syarif Hidayatullah,"Saya sama dengan komen ulasan Tokopedia kebanyakan. Sbg pengguna Tokopedia generasi pertama,hehe sudh lama.skrg promo tdk bisa digabung dengan bebas ongkir .(hanya pilih satu) udh gitu skrg ada biaya layanan yg awalnya 1000rupiah. Saat ini naik jadi 2000 pertransaksi loh . Sungguh memberatkan pembeli . Sebagai penjual apalagi.. ada biaya potongan per Produk sekian sekian persen.. jadi bingung mau dagang ,dimurahin RUGI . DIMAHALIN GA DIBELI,mau dibeli?? harus top ads, Bayar.. siapa yg kaya nih?",2,Negatif
2023-05-10 07:11:21,Rd Lucky Mercury,"Biaya Layanan 1000 😅 Biaya Aplikasi 2000 😅 Saran : 1.) Iklan barang second yg sudah terjual mohon oleh pihak toped dihapus (biar pembeli tidak terganggu dengan banyaknya iklan yg sudah terjual) 2.) Sudah banyak penjual yg terindikasi penipuan (harga miring, iklan serupa dan mencantumkan nomor hape) mohon pihak toped menghapus iklan2 tersebut atau pihak pembeli yg membuat laporan (contoh toko sebelah ol eks) 3.) Ada pilihan / menu barang yang paling banyak terjual di Tokopedia",5,Positif
2023-05-10 01:22:36,poi 36,"Ga mau lagi order di toko pedia.. seler selernya ampas main batal-batalin sepihak tanpa nunggu konfirmasi pembeli dulu.. gak lagi lagi, last ngabisin saldo buat yg terakhir kali, lsg uninstall ni aplikasi..",1,Negatif
2023-05-09 23:06:33,Wanty remond,Makin ke sini makin ke sana toped payah banyak biaya lain2 biaya jasa biaya app.... Ke depan nya pasti ada lagi biaya tambahan... Jadi malas belanja di toped pindah aja di toko sebelah ga ada tambah2 biaya lg.... By by by toped....,1,Negatif
2023-05-09 21:44:07,Han Doko,Traktiran pengguna baru rp.1000 tp ongkirnya 50.000 lebih. Sama sekali tidak sesuai. Kecewa banget dah pasti uninistal.,1,Negatif
2023-05-09 20:31:33,Dydex Mahendra,"Walau keberatan dg tambahan berbagai biaya, biaya layanan aplikasi, biaya penanganan tp gada pilihan gunain applikasi goto. Terpaksa!",3,Netral
2023-05-09 18:11:30,Mr Blackviolet,"Kecewa sama tokopedia, pengajuan return barang sudah 2 kali dicansel kurir dan ahirnya terpaksa kirim pakai kurir lain dan biaya dibebankan ke konsumen. Dari pihak tokopedia bilang ingin mengembalikan biaya ongkos krm, tp nyatanya 00000000000000",1,Negatif
2023-05-09 17:03:59,mohamad syahroni,koreksi bintang dulu deh.. semakin sering order semakin tdk nyaman.. layanan deliverinya tidak nyaman krn pengiriman sering tdk langsung dikirim cenderung sering disimpan digudang bikin gondok customer... apa karena bebas ongkir kali ya.. sebaiknya dihilangkan bebas ongkir... toped harusnya bisa evaluasi dan review hal2 tsb. dan ssbaiknya memang kita kembali trx offline..tks,2,Negatif
2023-05-09 09:50:17,Paulus Jimbung,"Promonya makin minim.. Cashback tagihan listrik dulu 3-5%, sekarang cuma 1%.. Gratis ongkir belanja minimal 20k, hanya berlaku jika belanja di toko yg satu daerah dg pembeli, di luar area itu minimal belanja 50k..",2,Negatif
2023-05-09 06:09:06,awan budi darmawan,"bintang naik jadi 3. sdh ada biaya layanan. skrng biaya jasa aplikasi. lm lm orang balik ke Offline lg. sdh pasti barangny gak ketipu gk bkl dpt Zonk. bisa sklian jln jln anggep olahraga. mnding kluar parkir sehat. dr pd buat biaya aplikasi. kuota beli, bli barang ada biaya yg lain. stop blanja lah.",3,Netral
2023-05-09 00:55:38,achyar putra,"Biaya layanan jika tidak pakai gopay 1000, biaya jasa aplikasi naik 2000, ongkir makin mahal apalagi yg dilayanitokopedia disuruh langganan plus (biaya lagi), voucher cashback dan ongkir ga bisa digabung, udah ga ada voucher dan event seperti tgl 9-12 atau 25. Bebas ongkir memakai Kurir rekomendasi jg payah lama dan kebanyakan dioper. Semenjak merger jadi mengecewakan customer. Kebanyakan ngiklan di tv. Pokoknya makin mundur. Ya mending kl belanja online di oren atau lajada.",1,Negatif
2023-05-08 21:49:35,joko supriyono,"Kenapa aplikasi Tokopedia di phonesell SAMSUNG A8 PLUS saya tidak dapat di perbarui, Tolong di perbaiki aplikasi ini.... sudah tiga kali ini tidak dapat d pebarui dan harus install dari awal lagi harus buat akun lagi di Tokopedia.",3,Netral
2023-05-08 19:04:41,Dhe P,"Semakin kesini semakin kesana toped ini, terutama kurir rekomendasi, pengiriman jadi muter muter gak jelas, jadi tambah lama sampenya",1,Negatif
2023-05-08 18:28:48,Andi Siswiyono,"Biaya layanan aplikasinya naik, tapi proses kirimnya makin lelet rata2 1 mingguan , tahun lalu seneng sekali kalau belanja pasti udah 2-3 hr pasti sampe .. skrng boro2 gak bisa di pastiin datengnya kapan yg bisa di pastiin sekarang belanja datengnya pasti 1 mingguan estimasi dr tgl order",1,Negatif
2023-05-08 17:55:44,Suhari,"hadeuh,,,,,,,,,beli di tokopedia berat di kantong,,gratis ongkir ternyata hanya dipotong separuhnya saja blm lagi biaya layanan ada lagi biaya jasa aplikasi adalagi asuransi wajib,,,,peras kantong orang nih,,,,aplikasi penipu pantesnya di uninstall aja.......",1,Negatif
2023-05-08 17:40:07,Kusuma,"Kecewa sekarang, pembayaran pake Gopay sekarang gk 100%, masa cuman sekitar 75% dan 25%nya pake metode pembayaran yg lain, padahal saldo melebihi yg harus dibayarkan!",3,Netral
2023-05-08 17:24:18,Muhammad Zayadi Rahman,"Pelit promo, promo pengguna baru potongan ongkir 60k cuma satu dan kesalahan bayar langsung dibatalkan oleh sistem. Bagus sih proteksinya tapi itu sudah dihitung pernah belanja dan hal itu yang membuat promo pengguna barunya hilang. Lain kali minimal 2x untuk promo pengguna baru potongan ongkir 60k nya biar menghindari hal semacam ini. Pengalaman belanja pertama di Tokopedia jadi buruk.",1,Negatif
2023-05-08 15:40:22,Robi Faturochman,Kepada staf tokopedia sy pembeli produk di app tokopedia mengalami susah bertransaksi /pembayaran menggunakan saldo tokopedia Yaitu refun dana apakah bisa untuk transaksi pembayaran info selebih nya melalui lewat wa keluhan dapat anda lihat di akun bisnis anda wa,1,Negatif
2023-05-08 11:42:06,Heri S',"Ada tambahan biaya jasa aplikasi 1K Buyer udh pd ngeluh + Gratis ongkir gak bs digabung dgn CashBack tambah Ngeluh lg tuh Buyer + Tokopedia ngirim Notifikasi untuk ngisi survey yg katanya agar Tokopedia bisa lebih baik lg kedepaNya, tau2 biaya jasa aplikasi malah dinaikin jd 2K ya..Buyer jd tambah Ngeluh lg kan ( Jd intinya Tokopedia tidak mendengar keluhan pengguna setia ) Apakah semua orderan perlu sy kasih 1⭐ dgn alasan biaya jasa aplikasi naik.? Biar para Seller ikut Protes jg. Jd seru kan!",1,Negatif
2023-05-08 09:59:10,Rahmad Affandy Surbakti,"Dulu bagus banyak gratis ongkir dan terjangkau ongkirnya, sekarang pengiriman lambat kalau pun cepat pasti cod hitungan 2-3 hari uda sampai Kalau tidak cod mau sampai 1 minggu",4,Netral
2023-05-08 09:27:02,Ramlan Pardoyo,"Aplikasi nya sih bagus,tapi fitur Gopay latter cicilnya sangat menjebak,saya pernah lupa bayar walau nominalnya kecil tapi denda keterlambatannya sangat berat,menurut saya fiturnya rentenir berkedok paylater!",1,Negatif
2023-05-08 08:16:04,raisya salsabila,"Awalnya Tokopedia bagus tanpa ada biaya, lama lama ada biaya layanan, biaya aplikasi . Disamping itu biayanya naik lagi, Lama-lama bisa naik trs akhirnya kita belenja di tinggalkan Tokopedia dan pindah aplikasi sebelah",1,Negatif
2023-05-07 23:10:33,Alip sukiarto gunawan,"Sekarang tokopedia ngga sprti dl skrg kebanyakan biaya. belanja aja kena biaya bisa 3k, biaya layanan 1k, skrg ada lagi biaya aplikasi 2k, masa aplikasi mesti kita yang bayar apalagi setiap transaksi lagi dikenakan 2k",1,Negatif
2023-05-07 22:55:45,Selvi Rain,"Sebagai pengguna baru Tokopedia, pengalaman pertama belanja SANGAT BURUK! Saya beli headphone tapi sampai hari kedua, masih menunggu konfirmasi dan malamnya malah ada notif pembatalan pesanan. Kalau memang di batalkan harusnya dari awal saat saya tanya kapan di konfirmasi, langsung saja di batalkan jangan berkata ""akan di proses sesuai urutan""! Yang lebih membuat saya marah, alasan di batalkan adalah pembeli tidak merespon. Penjual tidak bertanya apa pun, jadi apa yang harus saya respon?!",1,Negatif
2023-05-07 20:58:22,Sacramento,Sekarang kok pelayanan makin menurun sih. Yg pertama estimasi pengiriman lama bgt. Barang saya nyangkut dibandara. Aturnya udh sampai ditambah estimasi 9 hari lagi 😂👏Mana penjual ngirimnya juga lama. Yg kedua bebas ongkir sekarang malah di kurangin. Cuma 20ribu bebas ongkir. What the heck? Malah nambah biaya ongkir lg 24ribu😂👏. Saya make tokped bukan baru kmren loh😂. Bintang berbicara..,1,Negatif
2023-05-07 18:02:23,Nita Febyana,"Makin sini biaya admin makin mahal bos!! Naik jadi 2000/3000 lumayan beban kalo check out barang lebih dari 1x. Mana voucher bebas ongkir gak bisa dipake lagi, terus gabisa digabungin sama voucher cashback/diskon!!",1,Negatif
2023-05-07 14:00:17,Eddy Susanto,"Sekarang ada biaya layanan sama biaya jasa aplikasi, nilai total biaya dan harga disembunyikan, kemarin sempat mau beli sesuatu dengan harga lumayan terjangkau sudah dengan ongkir, eh, di akhir mau pembayaran harganya beda, jadi malas deh. Dan masih tidak bisa gabung voucher. Adanya biaya jasa dan layanan sejati nya untuk memperbaiki kinerja aplikasi dan layanan, yah.. semoga dengan berkurangnya pelanggan Tokopedia nantinya kinerja nya semakin baik.",3,Netral
2023-05-07 10:02:38,Ady Syafa'at,"Sebagai Pengguna tokopedia yang sudah cukup lama, sangat sangat Kecewa dengan Tokopedia yang awalnya voucher cashback/promo gabisa dicombine dengan gratis ongkir, dan semakin kesini banyak biaya biaya tambahan seperti biaya layanan, biaya jasa aplikasi. pesan untuk tokopedia semoga bisa berbenah dan bisa bersaing dengan ecommerce yang lain dengan memberikan pelayanan terbaik..",1,Negatif
2023-05-07 08:41:08,Xiao Kaiten,"Dulu saya bangga2in sama temen... Tokopedia termurah apalagi ada free ongkir cukup belanja 20ribu saja di tgl tertentu(wib). Sekarang semua telah berubah, wib cuma berlaku di kota sendiri. Jadi gk semangat belanja sekarang😧",1,Negatif
2023-05-06 22:43:54,Eunike Deva Amalia,"Hadeeehhh, udh terlanjur pake GopayLater ternyata stlh diperbarui jasa apk nya jd 2rb 🤦‍♀️ udh gratis ongkir gak bisa digabung sm voucher lain, trs min. pembelian 20rb utk gartis ongkir jg gak banyak, gak ada cashback tiap bulan lagi. Entah sampe kpn bertahan di tokped 🤷‍♀️ Kalo gak karna terlanjur pake GpLater, udh ku uninstall nih apk tokped -_-",1,Negatif
2023-05-06 20:36:18,Riyan Priyadi,"bintang saya kurangi, karena terdapat biaya layanan dan aplikasi yang cukup besar per transaksi, padahal sudah lama pake toped. maaf, saya beralih ke si oren aja. uninstal toped",3,Netral
2023-05-06 20:29:46,Parti,Tokopedia ini ga konsisten kalau kasih promo ketika di co auto digagalin sama pihak tokpednya ntah dgn alasan dan inj ga cuma sekali tp beberapa kali bahkan temenku jg ada yg mengalami hal sama. Parahhhhh,1,Negatif
2023-05-06 14:48:38,Ahmad Badruddin,sudah membuat kecewa pernah belanja di tokopedia tapi di cancel penjual akhirnya promo yg sya pakai sudah tidak bisa untuk di pakai kembali,1,Negatif
2023-05-06 06:56:21,Pureview Sands,"Update saldo e-toll gagal terus walau sudah 3 hari mencoba, transaksi sudah berhasil uangnya belum masuk ke kartu, 8 tahun pakai tokopedia baru ini saya kecewa",1,Negatif
2023-05-06 06:24:41,Didin Sepudin,Setiap transaksi ada biaya layanan 1k ditambah biaya jasa aplikasi 2k. sangat memberatkan apalagi klo melakukan transaksi lebih dari 1kali tinggal dikalikan aja..dikali transaksi dari ribuan bahkan jutaan toppers menang banyak tokopedia..silahkan tnggapin min..jangan pake robot,1,Negatif
2023-05-06 00:46:25,Aini Haddad,"Sudah gak seru belanja disini, produk2 yang dijual terbilang mahal, sudah jarang ngasih diskon belanja segala jenis produk, yang ada diskon utk produk tertentu saja. Itu juga pakai minimal harus belanja sekian2, gratis ongkir udah gak ada, bahkan beli di seller yg satu kota pun masih kena ongkir. Banyak voucher, tapi sekedar formalitas dan gak bisa dipake.😥😥",3,Netral
2023-05-05 23:58:04,Prinando Rio,Aplikasi oke.. yg kurang oke kerja sama dengan sicepat nyampe nya kurang tepat waktu lama.. coba kek dulu sama jne..,3,Netral
2023-05-05 23:20:54,Bang Rosie,"Sekarang Ada tambahan Biaya Baru Lagi ,Biaya Aplikasi 2K ... sebelumnya ada Biaya Penanganan 1K total setiap belanja sedikit apapun kena Total : 3K Per-Transaksi, udah kaya kang parkir dan pah ogah. Pindah Aja Ke Toko Biru dan Orange lah lebih hemat. Kembalikan Tokped Yang dulu yg mantap doble vocer gratis ongkir , keberatan cuy . . . Udah malas sekarang, berdampak juga pada seller.",1,Negatif
2023-05-05 21:12:57,Indra Setiawan,"sekarang banyak biaya biaya gk jelas di tokopedia, segala pakai biaya aplikasi dan biaya layanan, padahal cs masih bot dan penyelesaian masalah masih lama, sejak 2017 pakai tokopedia akhirnya pindah juga ke shoope",1,Negatif
2023-05-05 16:32:47,Caerwyn Aurelio Eagan,"Kenapa mst bayar smp 2000 kalau utk belanja saja? Mahal bgt biaya jasa nya, sdg toped sdh dpt untung byk dr kuota kita Pdhl banyak belanja kebutuhan dr toped, skrg jd malas, lama2 bs uninstall deh. Mahal banget 😡",1,Negatif
2023-05-05 16:25:44,ian analogkids,"kebanyakan biaya..kalo biaya jasa oklah, yg ngk masuk akal biaya aplikasi, apa pembeli pakai tokped sewa aplikasi? kalo alasan biaya pengembangan yg cari iklanlah",4,Netral
2023-05-05 11:51:45,Sleeping dragon,Perasan dulu ada bebas ongkir min.belanja 10.000. Nah terus naik 20.000... walaupun sekarang ada malah khusus pengiriman dalam kota? Kalo toped gak mampu kasih promo itu lebih baik jangan dari pada banyak peraturan peraturan bangsaat....,1,Negatif
2023-05-05 11:13:08,Divany Adinata,Males sekarang cek out tokped.mending ke aplikasi sebelah.tokped sekarang ada tambahan biaya layanan 1k.jasa aplikasi 2k.sekali cek out sekarang nambah 3k.aplikasi sebelah loh biaya tambahan nya gak nyampe 1k,1,Negatif
2023-05-05 04:16:24,Yoko Cute,"Jasa Kirim ancur. Sudah dikomplain berkali-kali pengiriman bermasalah terus, sering telat dibandingkan Shopee dan Lazada. Ekspedisi bobrok yang dipake gratis ongkir. Nambah biaya kiriman tambah lemot. Sangat mengecewakan. Kurir tidak profesional sama sekali dan tidak pernah mendengar keluhan pelanggan soal jasa kirim. Sekarang saya pindah ke Lazada.",1,Negatif
2023-05-04 22:22:46,Joko Win,Saran untuk penilaian saat menerima pesanan diadakan juga penilaian untuk pengiriman / expedisi. Jadi terpisah dengan penilaian penjual. Jadi misal ada kendala lama di expedisi yg dapat bintang jelek hanya expedisi bukan penjual. Ini juga bisa jadi bahan evaluasi untuk pengiriman,4,Netral
2023-05-04 20:24:28,ERIK SWARA,"Saya konsumen tokopedia sudah lama,dan lama juga merasakan hal nyaman dalam belanja,tapi makin ksini makin sering banyak kesalahan dalam layanan ya,beberapa orderan saya gK sesuai,deskripsi barang,salah ukuran,warna. Tolong dong di perbaiki,sayang sekali kl tokped yg tdi nya bagus jd makin banyak minus",2,Negatif
2023-05-04 19:07:01,Alfian Dr.,"Udh gabisa gabung promo eh sekarang malah ada biaya layanan & biaya jasa aplikasi. Mana aplikasi nya nguras batre di background, bikin hp cepet panas jg.",2,Negatif
2023-05-04 09:20:03,Magdalena Chen,Tokped sudah mulai tdk seperti dulu. 1. Dilayani tokopedia tdk ada gratis ongkir full. :: jd lebih mahal donk. 2. Diskonnya tdk bisa digabung dgn gratis ongkir. 3. Sedikit diskonnya. Sama sekali kalah sama llaa........daaa. 4. Banyak biaya layanan. Sekarang bisa sampe 3rb per sekali belanja.,1,Negatif
2023-05-04 06:09:55,Suharyono,"Awalnya bagus, ada fasilitas free ongkir, kurir tepat waktu, tpi sekarang kurir rekomendasi,sering terlambat. Sering juga dihandover dri Si C3p4t ke si singa yg lelet tanpa konfirmasi, agak males belanja lg plgi tambah wajib asuransi,jasa layanan dll yg per transaksi kena tambahan sktr 5K",2,Negatif
2023-05-03 21:23:16,siera syauqueena,Bertahun2 jadi member tokopedia. Sekarang dibuat kecewa. Beli ditokopedia yang datang barang rongsokan. Komplain seller nya nolak. Padahal. Bukti sudah jelas. Tetapi adminya yang bertele tele. Uang jutaan ngendap sia sia. Saya sangat kecewa.,1,Negatif
