at,userName,content,score,Label
2023-05-13 18:46:24,cmr 99,"Utk pembatalan pesanan, alasan toko tutup jangan disatukan dengan alasan pesanan kosong /tidak ada, karena toko tutup dengan barang / pesanan tidak ada itu 2 hal yg berbeda, karena toko bisa klaim klo toko sedang tutup, pdhl sebenarnya di toko barang memang TIDAK ADA",3,Positif
2023-05-13 18:42:17,Arip Ruhimat,"Ya Tuhan. Kurir Rekomendasi bikin emosi dan pengiriman jadi lama karena lempar bola gonta-ganti Kurir. Khawatir Kurir jadi kesurupan, terus teriak-teriak, terus lompat-lompat, terus jungkir balik, terus menyebrang lautan. Akhirnya paket pesanan nyasar ke sebrang lautan dan jadi tambah lama sampai ke tujuan.",4,Positif
2023-05-13 15:40:57,Putraa,"pertahankan terus aplikasi 👍🏻👍🏻 dan kalo bisa tolong jangan sampai ada fitur video² gitu, soalnya saya males banget aplikasi belanja tapi malah kek tiktok. kek aplikasi toko online di sebelah. server ga stabil, aplikasi delay, pake aplikasi² video gajelas",5,Positif
2023-05-13 14:52:41,Jauhar Hasby,Kecewa banget biaya pelayanan+biaya aplikasi makin MAHAL. Mending ke aplikasi sebelah yg masih murah biaya penanganan & promonya bisa digabung dg promo lain. Makin kesini makin👎,1,Negatif
2023-05-13 14:35:46,Ubey D,"melebihi estimasi dan barang belum sampai di lacak pun tidak ada update sampai mana. tidak ada solusi. tanya CS tokped suruh tanya ke ekspedisi, tanya CS ekspedisi suruh tanya ke CS tokped. jawabannya template kayak ngomong ama benda mati",1,Negatif
2023-05-13 13:08:41,Nurdin Lasdiwijaya,"Pertama instal buka, apa yg di cari hasil oke Tapi setelah di minta login dgn akun, hasil pencarian tidak sesuai dengan yang di minta Malah menyuguhkan barang2 yg sangat mahal, padahal apa yg sy ketik di kolom pencarian katanya sudah umum, terkejut liat hasil pencarian yg seperti itu, mo untung bolehlah, tapi jgnlah seperti itu, hanya barang2 yg mahal yg di tampilkan, sudah pake filter sama aja",2,Netral
2023-05-13 10:27:41,Kurdii 18,Tolong dong bantu perubahan no telepon saya yang udah mati udah berulang kali percobaan ganti nomor telepon sampai ke email tapi masih belum keluar hasilnya Tokopedia tolong keragaman dan bantuannya yah🙏,4,Positif
2023-05-13 10:19:43,Jimmy Chow,gratis ongkirnya sangat tidak mendukung yang beda pulau. pengiriman dengan gratis ongkir bisa sampai 2 Minggu barilu diterima. kadang butuh yang cepat akhirnya ke toko orange free ongkirnya tetap pakai expedisi cepat. bukan yang halu halu,1,Negatif
2023-05-13 09:57:28,Hadzami Raisha Latifa,"Di tokopedia semua barang nya bagus dan kadang ada diskon juga meskipun klo mau masuk ke keranjang, wishlist, dan transaksi kadang lemot aja gitu tapi ini dah bagus kok ya kadang jg barang tidak sesuai pesanan minta uang kembali ke tokonya gak bisa jadi sama Tokopedianya untung aja uang nya kembali lg ok segitu dlu semoga ada perbaikan dari tokonya ini jg dah mantep kok!😃😃😃👍🏼👍🏼👍🏼😄😄😄🙏🏼🙏🏼🙏🏼",5,Positif
2023-05-13 05:26:48,Ade Yovana Sari,"Gratis ongkir sangat tidak sesuai, biaya tambah banyak, pengiriman sangat sangat lama. Percuma bayar lebih pake pengiriman reguler, mending pake kargo. Sudah bbrp kali produk jadi tidak bisa digunakan sesuai rencana karena telatnya pengiriman. Trims toped.",1,Negatif
2023-05-13 04:20:10,aza delon,Sebagai pelanggan lama.. Mikir mikir lagi buat belanja disini. Payah pelayanan dan penanganannya... Malah sekarang ada tambahan biaya tiap trx. Yah siap siap nyusul kyak to online yang lain,1,Negatif
2023-05-13 03:01:35,Machdy Alhabsyi,"Berikan kemudahan untuk menggunakan aplikasi belanja Online,saya sdh lama mengunakan Aplikasi ini hanya persoalannya ganti perangkat saja susah bahkan dipersulit untulk masuk ,Pertanyaan nya apa Tokopedia tidak punya data itu yg pertama saya gunakan? Dan ini saya coba sdh berkali2, tdk berhasil.Untuk yg mau masuk hendaknya berhati2 .Hanya mengingatkan saja.",1,Negatif
2023-05-12 23:16:56,Sinbi House,"Lama2 kesel belanja di toped,pengiriman lama,selernya lemot2 responnya,ada biaya aplikasi lagi 2000 perak lumayan mahal,hadeuh,tp layanan tambah buruk,jd males belanja di sini,pdhal dulu sy paling suka belanja di aplikasi toped",1,Negatif
2023-05-12 19:24:14,Hikmah nurseha,"Ribet bener upload gambar via handphone, gak bisa2... keterangannya "" Download sedang di proses truz "" ending nya gak bisa,,, jd susah bener, udah komplain ke cs gak ada solusi... gmn tuh system toped sekarang, ko untuk upload gambar gak kebuka jg file nya ??? Masa harus upload via laptop, gak efektif bgt ! Udah gt biaya app kena 2rb, promo dan ongkir jg gak bisa digabungin... makin pelit aja toped, customer kecewa !",1,Negatif
2023-05-12 16:37:29,Om Jack,"Kebijakannya sangat merugikan pembeli, Agak rugi belanja disini, ongkos kirimnya mahal, saya beli barang, yang datang rusak, saya kembalikan, tapi uang ongkos kirim + biaya jasa app tidak kembali, kecewa sekali saya, mending di aplikasi lain saja",1,Negatif
2023-05-12 13:24:44,Nyoman Surya,Aplikasi nya kebanyakan biaya tambahan malah jatuh nya jadi lebih mahal mending pindah belanja di aplikasi sebelah dan semenjak ada fitur kurir rekomendasi bukan nya tambah cpt sampe malah yg ada tambah muter2 barang pindah dr kurir ekspedisi satu ke ekspedisi lainnnya gak terkirim kirim. Apalagi klo udah jatuh ke tangan ekspedisi SICEPAT yg ada tambah lama pengirimannnya 👎👎👎👎👎. Jgn skali2 coba pake layanan KURIR REKOMENDASI TOKOPEDIA klo gak mau barang kagak jelas keberadaannya 👎👎👎👎👎,1,Negatif
2023-05-12 13:09:57,Candra Setiawan,"Makin kesini..tokopedia tidak memberikan pelayanan yang optimal, muncul biaya layanan + biaya jasa aplikasi... makin mahal aja lama2.. Coba pikirkan!! brapa juta masyarakat indonesia memakai tokped x (biaya layanan + biaya jasa aplikasi) x brapa transaksi dalam 1 hari. ??? Biaya jasa aplikasi menurut aku sangat mahal.",1,Negatif
2023-05-12 13:05:53,Asri Rahayu,"Pengiriman tidak profesional sama sekali,,, pilih kurir sameday percuma sampainya juga 2 hari,, bahkan lebih. Niat mau cepat malah jadi tersendat. Mengecewakan",1,Negatif
2023-05-12 07:29:33,Diva Farah Lumaya Sabina,"Saat checkout barang, total keseluruhan belanja bukannya langsung diliatin semuanya malah harus liat Invoice dulu, kesan pertama memakai Tokopedia jadi jelek. Apalagi ditambah dengan kenaikan Biaya Layanan Aplikasi, duh. Juga sekarang tidak bisa menggabungkan 2 Voucher.",3,Positif
2023-05-12 07:28:26,Adji Saroso,"Tgl 7 Order, tgl 10 baru di pickup kurir,tgl 11 di Surabaya, tgl 12 jam 5 Subuh baru di Sidoarjo, kemungkinan sampai di Bandung tgl 15, kalau memang gratis ongkir jadi kendala di pihak kurir, ya di Tiadakan aja, pembeli suruh bayar ongkir juga mau kok,yg penting barang bisa secepatnya di terima...baru pertama kali transaksi di TOKPED, sudah di beri kesan yg buruk oleh penjual, kurir juga TOKPED sebagai wadah e-commerce,",1,Negatif
2023-05-12 07:20:15,m ari s,Sudah akun gold menuju level selanjutnya harus pindah haluan ke toko Oren karena lebih menarik di sebelah. Semoga bisa bersaing lebih menarik lagi. Di Tokopedia jika cod sekarang selisih 2000 sama data di Kurir nya. Di toko Oren sama persis Antara aplikasi dan di kurir.,3,Positif
2023-05-12 04:40:42,Rizwan FIRZA,Saya pengguna setia tokped. Tp karna ada baiaya aplikasi sy akan beralih ke yg lain saja. Terlebih biaya aplikasinya muncul saat proses pembayaran. Sedikit menipu,1,Negatif
2023-05-12 04:37:22,purchasing xg,"Sekarang ini terlalu banyak biaya tambahan. Biaya aplikasi lah, biaya layanan. Padahal sebelum nya tidak ada biaya tersebut. Sebelum biaya tersebut semua transaksi pembelian online ku melalui tokopedia ini. Sekarang ini mulai beralih ke aplika lain. Yang tidak banyak biaya tambahannya.",3,Positif
2023-05-12 03:21:42,T J,"Sebagai seller, merasa di permainkan oleh buyer dengan mengajukan retur seenaknya dengan gampangnya disetujui oleh admin tokopedia sendiri, entah itu bot/ai/orang. Sudah menunjukan bukti² barang yang kita jual sudah sesuai deskripsi, tanpa pertimbangan apapun di setujui untuk retur, sangat merugikan seller yang harus menanggung kerugian waktu, biaya, point di kurangin, biaya penalti, percuma biaya mercant naik, kualitas tidak di tingkatkan, luar biasa 👏",1,Negatif
2023-05-12 01:33:34,Suratinah T1n,"Kecewa berat saya sama tokopedia yg sekrng. Mulai dri uang asuransi yg tidak kunjung dicairkan pdhl barang sdh dikembalikan, kemudian saya mencairkan dana penjualan jga katanya udh berhasil tpi sampai sekrng masih blm masuk ke rekening saya. Pelayanan macam apa ini. Apakah skrng di tokopdia banyak oknum"" yg mengambil uang penjual maupun pembeli",1,Negatif
2023-05-11 11:23:33,Wiwi Winarti,Apaan sih... Ada biaya layanan sama biaya app ..... Kenapa kita yang tanggung.... Itu kan udah termasuk sistem kan .... Kecewa bangetttt,1,Negatif
2023-05-11 08:53:35,WR. Widyaksana,"Seharusnya ada fitur penilaian ⭐⭐⭐⭐⭐ ada dari 3 aspek... 1. Dari penjual, 2. Dari jasa ekspedisi, 3. Dari layanan Tokopedia nya, Semoga bisa segera dilengkapi fiturnya",3,Positif
2023-05-11 08:08:38,Ujang Aris munandar,"Min ini kenapa ya pembayaran gopaylater nggk bisa di gunakan, padahal sebelumnya bisa, bayar belum pernah telat di Tokopedia nya. Suruh nunggu 30hari, tapi masih sama aja nggk bisa",3,Positif
2023-05-11 06:14:01,Anto Rohman,"Untuk kali ini cukup bintang 2 saja, - fitur COD yg selalu tidak bisa lagi d gunakan disemua tempat, - biaya layanan aplikasi yg naik, - kebijakan potongan gratis ongkir pembelian min Rp20K yg hanya bisa digunakan dalam kota/wilayah dr pihak pembeli. Semoga ada perbaikan yg baik!",2,Netral
2023-05-11 05:16:51,Pius Agustus Pradipta,"Sudah pakai asuransi, tapi pas pengembalian barang ongkirnya tetap bayar sendiri. Free ongkir gak bisa digabung sama promo lain.",1,Negatif
2023-05-11 05:09:08,life hack & idea,Tokopedia itu Racun.. Seperti Lintah penghisap darah... Tanda2 da mau bangkrut skr bnyak biaya yg dibebankan ke pembeli + penjual. Bayangkan biaya yg dibebankan ke pembeli 1. Asuransi yg diwajibkan 2. Biaya layanan 3. Biaya jasa aplikasi 4. Biaya penanganan Biaya yang dibebankan ke penjual 1. Gratis ongkir 4% (dihitung dari harga jual produk) 2. Biaya admin 4.5% (dihitung dari harga jual produk) Mau jadi seller ataupun buyer rugi bandaaarrrr.. Blm lagi freeong ga bs gabung vc. Auto cabuttla,1,Negatif
2023-05-11 03:10:29,Reinhart Suhanda,Sekarang tokopedia ada biaya jasa aplikasi jadi malas mau belanja online karena jatohnya mahal juga ada biaya tambahan ini itu. Dulu masih fine dg biaya layanan tapi sekarang ditambah biaya jasa aplikasi jadi berat. Semoga ada perbaikan kedepannya dg tidak memberatkan pelanggan agar bisa bersaing dg ecommerce lain.,3,Positif
2023-05-11 01:50:24,resti nisa,"Parah sih makin kesini makin ditambahin biaya lagi, sekali CO harus nambah 3k, udah free ongkirnya gak bisa dipake buat sekali CO beberapa toko.",1,Negatif
2023-05-10 16:36:50,Muhamad Afan Yulian,Skrg ada biaya tambahan (jasa layanan & jasa aplikasi) hadehh mau murah jd mahal... Klw buat sy yg kaum pengikut ajaran *Mendang Mending.. y jd mikir 2x,3,Positif
2023-05-10 14:15:36,Riza Ibnu Fajar,"Alhamdulillah.. Setelah sekian lama bersama tokopedia yg tidak pernah mengecewakan,akhirnya saya tergugah hatinya untuk berakhir bertransaksi dengan tokopedia.. Karna bnyak biaya yg membengkak.. Dan skrang saya buka hati untuk shopee.. Yg banyak pilihannya dan biayanya lebih murah Terima kasih tokopedia Dan selamat datang shopee 🤗🤗",1,Negatif
2023-05-10 10:28:23,Euis Sunarsih,"makin kesini makin dikit promo nya :( kalo pake voucher diskon / cashback ga gratis ongkir :( biaya jasa aplikasi nya 2k / transaksi, kemahalan",2,Netral
2023-05-10 07:06:24,Dessy Wulandari Eka Putri,Zonk. Aplikasi nya ok tapi saya yang belum pernah transaksi token listrik ketika transaksi pertama tidak bisa menggunakan promo yg ada (katanya sudah pernah dipakai).Biaya penangganan 1000 dan biaya jasa tapi pelayanan zonk . Cashback yg jarang ada dan seringnya ketika ada cashback tidak masuk ketika transaksi selesai (ngapain bilang ada cashback kalo ternyata zonk). Harusnya bisa ada review untuk jasa ekspedisi (bukan cuma toko dan barang) . Buruk sekali tidak berkembang malah mundur mutunya,1,Negatif
2023-05-10 06:09:07,wan efendi,"aplikasi yang sangat membantu, hanya saja ongkir yang tidak selalu mendapatkan yang murah. & tolong jika bisa, aplikasinya bisa / dapat di pindahkan ke Kartu SD, agar untuk HP yang RAM 2 / RAM 3 bisa lebih leluasa tanpa kendala lambat saat menggunankan aplikasi ini. trims. 🙏🙏🙏",3,Positif
2023-05-10 02:45:47,Syarif Hidayatullah,"Saya sama dengan komen ulasan Tokopedia kebanyakan. Sbg pengguna Tokopedia generasi pertama,hehe sudh lama.skrg promo tdk bisa digabung dengan bebas ongkir .(hanya pilih satu) udh gitu skrg ada biaya layanan yg awalnya 1000rupiah. Saat ini naik jadi 2000 pertransaksi loh . Sungguh memberatkan pembeli . Sebagai penjual apalagi.. ada biaya potongan per Produk sekian sekian persen.. jadi bingung mau dagang ,dimurahin RUGI . DIMAHALIN GA DIBELI,mau dibeli?? harus top ads, Bayar.. siapa yg kaya nih?",2,Netral
2023-05-10 00:11:21,Rd Lucky Mercury,"Biaya Layanan 1000 😅 Biaya Aplikasi 2000 😅 Saran : 1.) Iklan barang second yg sudah terjual mohon oleh pihak toped dihapus (biar pembeli tidak terganggu dengan banyaknya iklan yg sudah terjual) 2.) Sudah banyak penjual yg terindikasi penipuan (harga miring, iklan serupa dan mencantumkan nomor hape) mohon pihak toped menghapus iklan2 tersebut atau pihak pembeli yg membuat laporan (contoh toko sebelah ol eks) 3.) Ada pilihan / menu barang yang paling banyak terjual di Tokopedia",5,Positif
2023-05-09 16:06:33,Wanty remond,Makin ke sini makin ke sana toped payah banyak biaya lain2 biaya jasa biaya app.... Ke depan nya pasti ada lagi biaya tambahan... Jadi malas belanja di toped pindah aja di toko sebelah ga ada tambah2 biaya lg.... By by by toped....,1,Negatif
2023-05-09 11:11:30,Mr Blackviolet,"Kecewa sama tokopedia, pengajuan return barang sudah 2 kali dicansel kurir dan ahirnya terpaksa kirim pakai kurir lain dan biaya dibebankan ke konsumen. Dari pihak tokopedia bilang ingin mengembalikan biaya ongkos krm, tp nyatanya 00000000000000",1,Negatif
2023-05-09 10:03:59,mohamad syahroni,koreksi bintang dulu deh.. semakin sering order semakin tdk nyaman.. layanan deliverinya tidak nyaman krn pengiriman sering tdk langsung dikirim cenderung sering disimpan digudang bikin gondok customer... apa karena bebas ongkir kali ya.. sebaiknya dihilangkan bebas ongkir... toped harusnya bisa evaluasi dan review hal2 tsb. dan ssbaiknya memang kita kembali trx offline..tks,2,Netral
2023-05-09 02:50:17,Paulus Jimbung,"Promonya makin minim.. Cashback tagihan listrik dulu 3-5%, sekarang cuma 1%.. Gratis ongkir belanja minimal 20k, hanya berlaku jika belanja di toko yg satu daerah dg pembeli, di luar area itu minimal belanja 50k..",2,Netral
2023-05-08 23:09:06,awan budi darmawan,"bintang naik jadi 3. sdh ada biaya layanan. skrng biaya jasa aplikasi. lm lm orang balik ke Offline lg. sdh pasti barangny gak ketipu gk bkl dpt Zonk. bisa sklian jln jln anggep olahraga. mnding kluar parkir sehat. dr pd buat biaya aplikasi. kuota beli, bli barang ada biaya yg lain. stop blanja lah.",3,Positif
2023-05-08 17:55:38,achyar putra,"Biaya layanan jika tidak pakai gopay 1000, biaya jasa aplikasi naik 2000, ongkir makin mahal apalagi yg dilayanitokopedia disuruh langganan plus (biaya lagi), voucher cashback dan ongkir ga bisa digabung, udah ga ada voucher dan event seperti tgl 9-12 atau 25. Bebas ongkir memakai Kurir rekomendasi jg payah lama dan kebanyakan dioper. Semenjak merger jadi mengecewakan customer. Kebanyakan ngiklan di tv. Pokoknya makin mundur. Ya mending kl belanja online di oren atau lajada.",1,Negatif
2023-05-08 14:49:35,joko supriyono,"Kenapa aplikasi Tokopedia di phonesell SAMSUNG A8 PLUS saya tidak dapat di perbarui, Tolong di perbaiki aplikasi ini.... sudah tiga kali ini tidak dapat d pebarui dan harus install dari awal lagi harus buat akun lagi di Tokopedia.",3,Positif
2023-05-08 12:04:41,Dhe P,"Semakin kesini semakin kesana toped ini, terutama kurir rekomendasi, pengiriman jadi muter muter gak jelas, jadi tambah lama sampenya",1,Negatif
2023-05-08 11:28:48,Andi Siswiyono,"Biaya layanan aplikasinya naik, tapi proses kirimnya makin lelet rata2 1 mingguan , tahun lalu seneng sekali kalau belanja pasti udah 2-3 hr pasti sampe .. skrng boro2 gak bisa di pastiin datengnya kapan yg bisa di pastiin sekarang belanja datengnya pasti 1 mingguan estimasi dr tgl order",1,Negatif
2023-05-08 10:55:44,Suhari,"hadeuh,,,,,,,,,beli di tokopedia berat di kantong,,gratis ongkir ternyata hanya dipotong separuhnya saja blm lagi biaya layanan ada lagi biaya jasa aplikasi adalagi asuransi wajib,,,,peras kantong orang nih,,,,aplikasi penipu pantesnya di uninstall aja.......",1,Negatif
2023-05-08 10:24:18,Muhammad Zayadi Rahman,"Pelit promo, promo pengguna baru potongan ongkir 60k cuma satu dan kesalahan bayar langsung dibatalkan oleh sistem. Bagus sih proteksinya tapi itu sudah dihitung pernah belanja dan hal itu yang membuat promo pengguna barunya hilang. Lain kali minimal 2x untuk promo pengguna baru potongan ongkir 60k nya biar menghindari hal semacam ini. Pengalaman belanja pertama di Tokopedia jadi buruk.",1,Negatif
2023-05-08 08:40:22,Robi Faturochman,Kepada staf tokopedia sy pembeli produk di app tokopedia mengalami susah bertransaksi /pembayaran menggunakan saldo tokopedia Yaitu refun dana apakah bisa untuk transaksi pembayaran info selebih nya melalui lewat wa keluhan dapat anda lihat di akun bisnis anda wa,1,Negatif
2023-05-08 04:42:06,Heri S',"Ada tambahan biaya jasa aplikasi 1K Buyer udh pd ngeluh + Gratis ongkir gak bs digabung dgn CashBack tambah Ngeluh lg tuh Buyer + Tokopedia ngirim Notifikasi untuk ngisi survey yg katanya agar Tokopedia bisa lebih baik lg kedepaNya, tau2 biaya jasa aplikasi malah dinaikin jd 2K ya..Buyer jd tambah Ngeluh lg kan ( Jd intinya Tokopedia tidak mendengar keluhan pengguna setia ) Apakah semua orderan perlu sy kasih 1⭐ dgn alasan biaya jasa aplikasi naik.? Biar para Seller ikut Protes jg. Jd seru kan!",1,Negatif
